percentatge_volum_embassat,dia,volum_embassat,estaci,nivell_absolut,id
28.6,2016-01-11T00:00:00.000,1.52,Embassament de Riudecanyes,206.8,20160111L43127-72-00002
78.1,2015-12-11T00:00:00.000,62.47,Embassament de la Llosa del Cavall (Navès),799.72,20151211L25146-72-00002
78.1,2015-12-08T00:00:00.000,62.49,Embassament de la Llosa del Cavall (Navès),799.73,20151208L25146-72-00002
73.4,2016-04-13T00:00:00.000,58.74,Embassament de la Llosa del Cavall (Navès),798.15,20160413L25146-72-00002
26.7,2016-03-10T00:00:00.000,1.42,Embassament de Riudecanyes,206.24,20160310L43127-72-00002
77.8,2015-12-20T00:00:00.000,62.28,Embassament de la Llosa del Cavall (Navès),799.64,20151220L25146-72-00002
26.5,2016-03-04T00:00:00.000,1.41,Embassament de Riudecanyes,206.23,20160304L43127-72-00002
65.6,2016-04-02T00:00:00.000,8.01,Embassament de Siurana (Cornudella de Montsant),479.51,20160402L43049-72-00003
72.6,2016-04-09T00:00:00.000,58.09,Embassament de la Llosa del Cavall (Navès),797.87,20160409L25146-72-00002
61.8,2016-03-01T00:00:00.000,37.75,Embassament de Darnius Boadella (Darnius),151.18,20160301L17060-72-00002
64.3,2016-01-31T00:00:00.000,106.23,Embassament de Sau (Vilanova de Sau),413.34,20160131L08303-72-00001
65.2,2016-03-26T00:00:00.000,7.97,Embassament de Siurana (Cornudella de Montsant),479.44,20160326L43049-72-00003
62.2,2016-01-07T00:00:00.000,7.61,Embassament de Siurana (Cornudella de Montsant),478.79,20160107L43049-72-00003
73.4,2016-02-05T00:00:00.000,58.68,Embassament de la Llosa del Cavall (Navès),798.13,20160205L25146-72-00002
76.2,2016-01-08T00:00:00.000,60.98,Embassament de la Llosa del Cavall (Navès),799.1,20160108L25146-72-00002
75.8,2016-01-14T00:00:00.000,125.21,Embassament de Sau (Vilanova de Sau),417.31,20160114L08303-72-00001
52.5,2016-04-10T00:00:00.000,86.73,Embassament de Sau (Vilanova de Sau),408.8,20160410L08303-72-00001
93.5,2015-12-10T00:00:00.000,22.79,Embassament de Sant Ponç (Clariana de Cardener),528.88,20151210L25075-72-00003
79.8,2015-12-22T00:00:00.000,87.28,Embassament de la Baells (Cercs),623.47,20151222L08268-72-00001
74.9,2016-01-22T00:00:00.000,59.91,Embassament de la Llosa del Cavall (Navès),798.65,20160122L25146-72-00002
62.5,2016-01-02T00:00:00.000,38.19,Embassament de Darnius Boadella (Darnius),151.34,20160102L17060-72-00002
62.5,2016-01-03T00:00:00.000,38.17,Embassament de Darnius Boadella (Darnius),151.33,20160103L17060-72-00002
56.4,2016-02-24T00:00:00.000,93.15,Embassament de Sau (Vilanova de Sau),410.36,20160224L08303-72-00001
85.9,2016-02-20T00:00:00.000,20.93,Embassament de Sant Ponç (Clariana de Cardener),527.5,20160220L25075-72-00003
59.4,2016-02-10T00:00:00.000,98.09,Embassament de Sau (Vilanova de Sau),411.51,20160210L08303-72-00001
73.6,2016-01-31T00:00:00.000,80.55,Embassament de la Baells (Cercs),621.19,20160131L08268-72-00001
67.5,2016-01-27T00:00:00.000,111.6,Embassament de Sau (Vilanova de Sau),414.5,20160127L08303-72-00001
74.6,2016-01-24T00:00:00.000,81.62,Embassament de la Baells (Cercs),621.63,20160124L08268-72-00001
63.5,2016-03-15T00:00:00.000,7.76,Embassament de Siurana (Cornudella de Montsant),479.07,20160315L43049-72-00003
61.5,2016-02-03T00:00:00.000,37.55,Embassament de Darnius Boadella (Darnius),151.1,20160203L17060-72-00002
75.7,2016-01-16T00:00:00.000,125.15,Embassament de Sau (Vilanova de Sau),417.3,20160116L08303-72-00001
73.1,2016-02-04T00:00:00.000,79.96,Embassament de la Baells (Cercs),620.97,20160204L08268-72-00001
29.5,2016-03-26T00:00:00.000,1.57,Embassament de Riudecanyes,207.08,20160326L43127-72-00002
45.4,2016-03-29T00:00:00.000,75.03,Embassament de Sau (Vilanova de Sau),405.71,20160329L08303-72-00001
39.9,2016-04-12T00:00:00.000,2.12,Embassament de Riudecanyes,209.72,20160412L43127-72-00002
62.8,2015-12-13T00:00:00.000,38.38,Embassament de Darnius Boadella (Darnius),151.41,20151213L17060-72-00002
73.6,2016-04-14T00:00:00.000,58.85,Embassament de la Llosa del Cavall (Navès),798.2,20160414L25146-72-00002
62.2,2016-02-18T00:00:00.000,7.6,Embassament de Siurana (Cornudella de Montsant),478.78,20160218L43049-72-00003
83.8,2016-04-02T00:00:00.000,20.42,Embassament de Sant Ponç (Clariana de Cardener),527.1,20160402L25075-72-00003
26.1,2016-02-13T00:00:00.000,1.39,Embassament de Riudecanyes,206.09,20160213L43127-72-00002
29.7,2016-03-27T00:00:00.000,1.58,Embassament de Riudecanyes,207.11,20160327L43127-72-00002
75.9,2015-12-31T00:00:00.000,125.5,Embassament de Sau (Vilanova de Sau),146.14,20151231L08303-72-00001
72.4,2016-02-09T00:00:00.000,79.21,Embassament de la Baells (Cercs),620.69,20160209L08268-72-00001
66.3,2016-03-28T00:00:00.000,72.52,Embassament de la Baells (Cercs),618.5,20160328L08268-72-00001
78,2015-12-04T00:00:00.000,62.37,Embassament de la Llosa del Cavall (Navès),799.68,20151204L25146-72-00002
62.3,2015-11-27T00:00:00.000,7.61,Embassament de Siurana (Cornudella de Montsant),478.8,20151127L43049-72-00003
85.6,2016-02-29T00:00:00.000,20.87,Embassament de Sant Ponç (Clariana de Cardener),527.45,20160229L25075-72-00003
67.1,2016-03-13T00:00:00.000,73.41,Embassament de la Baells (Cercs),618.85,20160313L08268-72-00001
83.9,2016-03-29T00:00:00.000,20.46,Embassament de Sant Ponç (Clariana de Cardener),527.12,20160329L25075-72-00003
75,2016-01-21T00:00:00.000,59.99,Embassament de la Llosa del Cavall (Navès),798.69,20160121L25146-72-00002
29.3,2016-01-02T00:00:00.000,1.56,Embassament de Riudecanyes,207.01,20160102L43127-72-00002
62.3,2015-12-29T00:00:00.000,7.61,Embassament de Siurana (Cornudella de Montsant),478.79,20151229L43049-72-00003
77.3,2016-01-08T00:00:00.000,84.59,Embassament de la Baells (Cercs),622.64,20160108L08268-72-00001
30.1,2015-12-20T00:00:00.000,1.6,Embassament de Riudecanyes,207.22,20151220L43127-72-00002
62.1,2016-01-21T00:00:00.000,7.58,Embassament de Siurana (Cornudella de Montsant),478.75,20160121L43049-72-00003
62.2,2016-01-17T00:00:00.000,38.01,Embassament de Darnius Boadella (Darnius),151.27,20160117L17060-72-00002
62.2,2016-01-05T00:00:00.000,7.61,Embassament de Siurana (Cornudella de Montsant),478.79,20160105L43049-72-00003
26.9,2016-01-31T00:00:00.000,1.43,Embassament de Riudecanyes,206.32,20160131L43127-72-00002
66.4,2016-03-29T00:00:00.000,72.62,Embassament de la Baells (Cercs),618.49,20160329L08268-72-00001
75.5,2016-01-16T00:00:00.000,60.4,Embassament de la Llosa del Cavall (Navès),798.86,20160116L25146-72-00002
75.7,2016-01-18T00:00:00.000,82.81,Embassament de la Baells (Cercs),622.06,20160118L08268-72-00001
62.1,2016-01-22T00:00:00.000,7.58,Embassament de Siurana (Cornudella de Montsant),478.75,20160122L43049-72-00003
89.2,2016-01-29T00:00:00.000,21.74,Embassament de Sant Ponç (Clariana de Cardener),528.11,20160129L25075-72-00003
63.3,2016-03-29T00:00:00.000,38.7,Embassament de Darnius Boadella (Darnius),151.53,20160329L17060-72-00002
68.8,2016-02-29T00:00:00.000,75.23,Embassament de la Baells (Cercs),619.48,20160229L08268-72-00001
90.2,2016-01-22T00:00:00.000,21.99,Embassament de Sant Ponç (Clariana de Cardener),528.3,20160122L25075-72-00003
72.7,2016-02-11T00:00:00.000,58.19,Embassament de la Llosa del Cavall (Navès),797.91,20160211L25146-72-00002
25.6,2016-02-27T00:00:00.000,1.36,Embassament de Riudecanyes,205.91,20160227L43127-72-00002
76.1,2016-01-10T00:00:00.000,60.86,Embassament de la Llosa del Cavall (Navès),799.05,20160110L25146-72-00002
75.6,2015-12-19T00:00:00.000,124.98,Embassament de Sau (Vilanova de Sau),147.35,20151219L08303-72-00001
25.9,2016-02-17T00:00:00.000,1.38,Embassament de Riudecanyes,206.02,20160217L43127-72-00002
83.8,2016-03-31T00:00:00.000,20.44,Embassament de Sant Ponç (Clariana de Cardener),527.12,20160331L25075-72-00003
66.4,2016-03-23T00:00:00.000,72.71,Embassament de la Baells (Cercs),618.55,20160323L08268-72-00001
75.8,2016-01-17T00:00:00.000,82.96,Embassament de la Baells (Cercs),622.12,20160117L08268-72-00001
80.5,2015-12-18T00:00:00.000,88.04,Embassament de la Baells (Cercs),623.73,20151218L08268-72-00001
90.4,2016-01-21T00:00:00.000,22.03,Embassament de Sant Ponç (Clariana de Cardener),528.33,20160121L25075-72-00003
64.1,2016-04-15T00:00:00.000,39.13,Embassament de Darnius Boadella (Darnius),151.69,20160415L17060-72-00002
76.1,2016-01-12T00:00:00.000,125.8,Embassament de Sau (Vilanova de Sau),417.43,20160112L08303-72-00001
82.7,2015-12-06T00:00:00.000,90.48,Embassament de la Baells (Cercs),624.56,20151206L08268-72-00001
79.9,2015-12-21T00:00:00.000,87.46,Embassament de la Baells (Cercs),623.53,20151221L08268-72-00001
74.3,2016-01-26T00:00:00.000,81.34,Embassament de la Baells (Cercs),621.49,20160126L08268-72-00001
63.2,2016-03-07T00:00:00.000,7.72,Embassament de Siurana (Cornudella de Montsant),479,20160307L43049-72-00003
26.9,2016-03-18T00:00:00.000,1.43,Embassament de Riudecanyes,206.32,20160318L43127-72-00002
62.1,2016-01-20T00:00:00.000,7.58,Embassament de Siurana (Cornudella de Montsant),478.75,20160120L43049-72-00003
70.2,2016-03-08T00:00:00.000,56.2,Embassament de la Llosa del Cavall (Navès),797.04,20160308L25146-72-00002
30.3,2015-12-17T00:00:00.000,1.61,Embassament de Riudecanyes,207.26,20151217L43127-72-00002
62.3,2015-12-09T00:00:00.000,7.61,Embassament de Siurana (Cornudella de Montsant),478.79,20151209L43049-72-00003
84.7,2016-03-09T00:00:00.000,20.66,Embassament de Sant Ponç (Clariana de Cardener),527.29,20160309L25075-72-00003
30.8,2016-04-05T00:00:00.000,1.64,Embassament de Riudecanyes,207.43,20160405L43127-72-00002
67.7,2016-03-08T00:00:00.000,74.13,Embassament de la Baells (Cercs),619.1,20160308L08268-72-00001
62.3,2015-12-24T00:00:00.000,7.61,Embassament de Siurana (Cornudella de Montsant),478.79,20151224L43049-72-00003
90.8,2015-12-31T00:00:00.000,22.13,Embassament de Sant Ponç (Clariana de Cardener),528.39,20151231L25075-72-00003
62.2,2016-02-23T00:00:00.000,7.6,Embassament de Siurana (Cornudella de Montsant),478.77,20160223L43049-72-00003
28.6,2016-01-10T00:00:00.000,1.52,Embassament de Riudecanyes,206.83,20160110L43127-72-00002
76.7,2016-01-03T00:00:00.000,61.33,Embassament de la Llosa del Cavall (Navès),799.25,20160103L25146-72-00002
78.1,2015-12-12T00:00:00.000,62.47,Embassament de la Llosa del Cavall (Navès),799.72,20151212L25146-72-00002
66.5,2016-03-17T00:00:00.000,72.8,Embassament de la Baells (Cercs),618.63,20160317L08268-72-00001
69.1,2016-02-26T00:00:00.000,75.58,Embassament de la Baells (Cercs),619.61,20160226L08268-72-00001
31,2015-12-01T00:00:00.000,1.65,Embassament de Riudecanyes,207.46,20151201L43127-72-00002
88,2016-02-05T00:00:00.000,21.46,Embassament de Sant Ponç (Clariana de Cardener),527.91,20160205L25075-72-00003
77.2,2016-01-09T00:00:00.000,84.52,Embassament de la Baells (Cercs),622.61,20160109L08268-72-00001
62.2,2016-01-04T00:00:00.000,7.61,Embassament de Siurana (Cornudella de Montsant),478.79,20160104L43049-72-00003
87.9,2016-02-06T00:00:00.000,21.42,Embassament de Sant Ponç (Clariana de Cardener),527.88,20160206L25075-72-00003
74.1,2016-01-29T00:00:00.000,59.31,Embassament de la Llosa del Cavall (Navès),798.39,20160129L25146-72-00002
71.9,2015-12-04T00:00:00.000,118.76,Embassament de Sau (Vilanova de Sau),149.24,20151204L08303-72-00001
62.8,2016-02-28T00:00:00.000,7.67,Embassament de Siurana (Cornudella de Montsant),478.91,20160228L43049-72-00003
85.3,2016-02-24T00:00:00.000,20.8,Embassament de Sant Ponç (Clariana de Cardener),527.4,20160224L25075-72-00003
43.1,2016-03-22T00:00:00.000,71.17,Embassament de Sau (Vilanova de Sau),404.63,20160322L08303-72-00001
62.9,2015-12-04T00:00:00.000,38.43,Embassament de Darnius Boadella (Darnius),151.43,20151204L17060-72-00002
69.8,2016-04-09T00:00:00.000,8.53,Embassament de Siurana (Cornudella de Montsant),480.4,20160409L43049-72-00003
73.8,2015-11-28T00:00:00.000,122.02,Embassament de Sau (Vilanova de Sau),146.79,20151128L08303-72-00001
51.8,2016-04-09T00:00:00.000,85.65,Embassament de Sau (Vilanova de Sau),408.52,20160409L08303-72-00001
86.2,2016-04-09T00:00:00.000,21.01,Embassament de Sant Ponç (Clariana de Cardener),527.54,20160409L25075-72-00003
26.9,2016-03-16T00:00:00.000,1.43,Embassament de Riudecanyes,206.29,20160316L43127-72-00002
66.3,2016-04-04T00:00:00.000,72.59,Embassament de la Baells (Cercs),618.51,20160404L08268-72-00001
77.5,2015-12-24T00:00:00.000,62,Embassament de la Llosa del Cavall (Navès),799.53,20151224L25146-72-00002
28.4,2016-01-13T00:00:00.000,1.51,Embassament de Riudecanyes,206.73,20160113L43127-72-00002
86.2,2016-02-18T00:00:00.000,21.01,Embassament de Sant Ponç (Clariana de Cardener),527.57,20160218L25075-72-00003
93.9,2015-12-07T00:00:00.000,22.9,Embassament de Sant Ponç (Clariana de Cardener),528.97,20151207L25075-72-00003
29.5,2016-03-25T00:00:00.000,1.57,Embassament de Riudecanyes,207.05,20160325L43127-72-00002
44.2,2016-03-25T00:00:00.000,73.08,Embassament de Sau (Vilanova de Sau),405.17,20160325L08303-72-00001
30.6,2015-12-09T00:00:00.000,1.63,Embassament de Riudecanyes,207.38,20151209L43127-72-00002
69.5,2016-03-15T00:00:00.000,55.63,Embassament de la Llosa del Cavall (Navès),796.78,20160315L25146-72-00002
90.8,2016-01-12T00:00:00.000,22.15,Embassament de Sant Ponç (Clariana de Cardener),528.4,20160112L25075-72-00003
76,2016-01-08T00:00:00.000,125.64,Embassament de Sau (Vilanova de Sau),417.4,20160108L08303-72-00001
73.1,2016-04-11T00:00:00.000,58.45,Embassament de la Llosa del Cavall (Navès),798.03,20160411L25146-72-00002
65.5,2016-03-31T00:00:00.000,8,Embassament de Siurana (Cornudella de Montsant),479.49,20160331L43049-72-00003
62.2,2016-02-25T00:00:00.000,7.6,Embassament de Siurana (Cornudella de Montsant),478.77,20160225L43049-72-00003
62.2,2016-01-06T00:00:00.000,7.6,Embassament de Siurana (Cornudella de Montsant),478.78,20160106L43049-72-00003
62.2,2016-01-13T00:00:00.000,7.6,Embassament de Siurana (Cornudella de Montsant),478.78,20160113L43049-72-00003
62.6,2016-03-19T00:00:00.000,38.28,Embassament de Darnius Boadella (Darnius),151.37,20160319L17060-72-00002
78.2,2016-01-02T00:00:00.000,85.53,Embassament de la Baells (Cercs),622.88,20160102L08268-72-00001
66.3,2016-03-25T00:00:00.000,72.56,Embassament de la Baells (Cercs),618.53,20160325L08268-72-00001
71.9,2016-02-12T00:00:00.000,78.67,Embassament de la Baells (Cercs),620.5,20160212L08268-72-00001
72.2,2016-04-08T00:00:00.000,57.77,Embassament de la Llosa del Cavall (Navès),797.73,20160408L25146-72-00002
62.2,2016-01-17T00:00:00.000,7.6,Embassament de Siurana (Cornudella de Montsant),478.77,20160117L43049-72-00003
76.1,2016-01-16T00:00:00.000,83.22,Embassament de la Baells (Cercs),622.19,20160116L08268-72-00001
72.6,2016-02-07T00:00:00.000,79.45,Embassament de la Baells (Cercs),620.82,20160207L08268-72-00001
45.7,2016-03-30T00:00:00.000,75.46,Embassament de Sau (Vilanova de Sau),405.83,20160330L08303-72-00001
86.7,2016-04-13T00:00:00.000,21.14,Embassament de Sant Ponç (Clariana de Cardener),527.64,20160413L25075-72-00003
66.2,2016-03-27T00:00:00.000,72.48,Embassament de la Baells (Cercs),618.48,20160327L08268-72-00001
25.4,2016-02-25T00:00:00.000,1.35,Embassament de Riudecanyes,205.85,20160225L43127-72-00002
69.9,2016-04-05T00:00:00.000,55.9,Embassament de la Llosa del Cavall (Navès),796.91,20160405L25146-72-00002
65.4,2016-03-28T00:00:00.000,7.99,Embassament de Siurana (Cornudella de Montsant),479.47,20160328L43049-72-00003
30.3,2015-12-16T00:00:00.000,1.61,Embassament de Riudecanyes,207.28,20151216L43127-72-00002
61.9,2016-03-03T00:00:00.000,37.84,Embassament de Darnius Boadella (Darnius),151.21,20160303L17060-72-00002
61.6,2016-02-16T00:00:00.000,37.63,Embassament de Darnius Boadella (Darnius),151.13,20160216L17060-72-00002
62.2,2016-03-09T00:00:00.000,38.03,Embassament de Darnius Boadella (Darnius),151.28,20160309L17060-72-00002
71.8,2016-04-08T00:00:00.000,78.57,Embassament de la Baells (Cercs),620.91,20160408L08268-72-00001
78.1,2016-01-03T00:00:00.000,85.43,Embassament de la Baells (Cercs),622.84,20160103L08268-72-00001
27.4,2016-01-23T00:00:00.000,1.46,Embassament de Riudecanyes,206.46,20160123L43127-72-00002
64.5,2016-01-30T00:00:00.000,106.55,Embassament de Sau (Vilanova de Sau),413.41,20160130L08303-72-00001
89,2016-01-30T00:00:00.000,21.71,Embassament de Sant Ponç (Clariana de Cardener),528.08,20160130L25075-72-00003
63.6,2016-03-17T00:00:00.000,7.77,Embassament de Siurana (Cornudella de Montsant),479.09,20160317L43049-72-00003
83.1,2016-03-21T00:00:00.000,20.25,Embassament de Sant Ponç (Clariana de Cardener),526.96,20160321L25075-72-00003
76.8,2016-01-01T00:00:00.000,61.46,Embassament de la Llosa del Cavall (Navès),799.3,20160101L25146-72-00002
61.6,2016-02-18T00:00:00.000,37.67,Embassament de Darnius Boadella (Darnius),151.15,20160218L17060-72-00002
83.1,2015-12-02T00:00:00.000,90.91,Embassament de la Baells (Cercs),624.66,20151202L08268-72-00001
49,2016-04-06T00:00:00.000,80.91,Embassament de Sau (Vilanova de Sau),407.3,20160406L08303-72-00001
63,2016-03-01T00:00:00.000,7.7,Embassament de Siurana (Cornudella de Montsant),478.95,20160301L43049-72-00003
90.8,2016-01-05T00:00:00.000,22.14,Embassament de Sant Ponç (Clariana de Cardener),528.4,20160105L25075-72-00003
63.4,2016-04-02T00:00:00.000,38.75,Embassament de Darnius Boadella (Darnius),151.55,20160402L17060-72-00002
29.7,2015-12-25T00:00:00.000,1.58,Embassament de Riudecanyes,207.14,20151225L43127-72-00002
73.5,2016-02-01T00:00:00.000,80.4,Embassament de la Baells (Cercs),621.14,20160201L08268-72-00001
62.3,2015-12-01T00:00:00.000,7.61,Embassament de Siurana (Cornudella de Montsant),478.8,20151201L43049-72-00003
85.2,2016-02-26T00:00:00.000,20.77,Embassament de Sant Ponç (Clariana de Cardener),527.36,20160226L25075-72-00003
26.5,2016-03-03T00:00:00.000,1.41,Embassament de Riudecanyes,206.21,20160303L43127-72-00002
70.3,2016-02-18T00:00:00.000,76.92,Embassament de la Baells (Cercs),620.09,20160218L08268-72-00001
46.8,2016-04-03T00:00:00.000,77.27,Embassament de Sau (Vilanova de Sau),406.32,20160403L08303-72-00001
71.7,2016-02-20T00:00:00.000,57.34,Embassament de la Llosa del Cavall (Navès),797.55,20160220L25146-72-00002
62.5,2016-01-11T00:00:00.000,38.17,Embassament de Darnius Boadella (Darnius),151.33,20160111L17060-72-00002
75.3,2016-01-18T00:00:00.000,60.23,Embassament de la Llosa del Cavall (Navès),798.79,20160118L25146-72-00002
82.1,2015-12-09T00:00:00.000,89.85,Embassament de la Baells (Cercs),624.37,20151209L08268-72-00001
67.5,2016-03-10T00:00:00.000,73.84,Embassament de la Baells (Cercs),619.04,20160310L08268-72-00001
62.8,2015-12-17T00:00:00.000,38.37,Embassament de Darnius Boadella (Darnius),151.41,20151217L17060-72-00002
63,2015-11-29T00:00:00.000,38.49,Embassament de Darnius Boadella (Darnius),151.45,20151129L17060-72-00002
65,2016-03-23T00:00:00.000,7.94,Embassament de Siurana (Cornudella de Montsant),479.38,20160323L43049-72-00003
30.1,2015-12-21T00:00:00.000,1.6,Embassament de Riudecanyes,207.2,20151221L43127-72-00002
62,2016-03-04T00:00:00.000,37.88,Embassament de Darnius Boadella (Darnius),151.22,20160304L17060-72-00002
59.8,2016-02-06T00:00:00.000,98.89,Embassament de Sau (Vilanova de Sau),411.69,20160206L08303-72-00001
88.7,2016-02-01T00:00:00.000,21.63,Embassament de Sant Ponç (Clariana de Cardener),528.03,20160201L25075-72-00003
