DATA,spei_1,spei_3,spei_6,spei_9,spei_12,spei_24,spi_1,spi_3,spi_6,spi_9,spi_12,spi_24,duration_spei_1,duration_spei_3,duration_spei_6,duration_spei_9,duration_spei_12,duration_spei_24,intensity_spei_1,intensity_spei_3,intensity_spei_6,intensity_spei_9,intensity_spei_12,intensity_spei_24,duration_spi_1,duration_spi_3,duration_spi_6,duration_spi_9,duration_spi_12,duration_spi_24,intensity_spi_1,intensity_spi_3,intensity_spi_6,intensity_spi_9,intensity_spi_12,intensity_spi_24
1964-02-23,1.93,1.22,1.53,1.55,1.32,1.85,1.9,1.08,1.33,1.4,1.32,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-03-01,1.78,0.65,1.44,1.42,1.29,1.67,1.75,0.57,1.26,1.27,1.29,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-03-09,1.72,0.77,1.43,1.59,1.38,1.72,1.69,0.69,1.27,1.43,1.38,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-03-16,1.44,0.79,1.35,1.6,1.46,1.55,1.4,0.66,1.22,1.43,1.45,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-03-23,0.64,1.11,1.47,1.46,1.53,1.55,0.56,0.99,1.33,1.25,1.49,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-04-01,0.39,1.22,1.43,1.45,1.41,1.6,0.28,1.08,1.29,1.2,1.32,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-04-09,-0.55,1.12,1.36,1.39,1.13,1.56,-0.81,1.01,1.24,1.12,1.01,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-04-16,-0.34,1.3,1.49,1.46,1.22,1.6,-0.54,1.18,1.34,1.17,1.08,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-04-23,-0.94,1.12,1.3,1.28,1.26,1.32,-1.23,1.11,1.19,1.07,1.09,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-05-01,-1.24,0.96,0.73,1.09,1.17,1.28,-1.05,1.11,0.74,1,1.06,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-05-09,-1.33,0.48,0.35,0.97,1.12,1.25,-1.05,0.75,0.45,0.92,1.01,1.52,1,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-05-16,-1.62,-0.1,0.33,0.84,1.11,1.22,-1.29,0.29,0.56,0.92,1.03,1.52,2,0,0,0,0,0,2.95,0,0,0,0,0,1,0,0,0,0,0,1.29,0,0,0,0,0
1964-05-23,-1.37,-0.94,0.33,0.89,1,1.14,-0.58,-0.68,0.63,0.97,1,1.46,3,0,0,0,0,0,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-06-01,-0.6,-0.81,-0.21,0.82,0.83,1.13,-0.12,-0.59,0.1,0.93,0.92,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-06-09,-0.48,-1.23,-0.38,0.48,0.78,1.03,0.09,-1.17,-0.01,0.73,0.94,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-06-16,0.34,-0.91,-0.19,0.57,0.97,1.12,0.66,-0.66,0.15,0.83,1.06,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-06-23,0.96,-0.71,0.18,0.77,0.89,1.17,1,-0.54,0.46,0.97,0.93,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-07-01,0.94,-0.62,0.32,0.83,0.93,1.21,0.9,-0.36,0.59,1,0.94,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-07-09,1.31,-0.53,0.33,0.89,0.94,1.22,1.16,-0.19,0.64,1.06,0.95,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-07-16,0.83,-0.61,0.43,0.96,0.94,1.25,0.24,-0.35,0.73,1.11,0.95,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-07-23,0.14,-0.33,0.53,0.93,0.89,1.26,-0.98,-0.07,0.85,1.06,0.93,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-08-01,-0.28,-0.06,0.59,0.51,0.83,1.27,-0.68,0.18,0.96,0.69,0.93,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-08-09,-0.08,0.21,0.39,0.29,0.85,1.3,-0.31,0.41,0.74,0.48,0.93,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-08-16,-0.6,0.33,-0.01,0.35,0.8,1.29,-0.07,0.42,0.34,0.59,0.93,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-08-23,-0.91,0.39,-0.63,0.35,0.86,1.32,-0.45,0.26,-0.53,0.61,0.95,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-09-01,-0.95,0.23,-0.68,-0.16,0.77,1.35,-1.11,0.19,-0.55,0.08,0.9,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-09-09,-1.31,0.32,-0.98,-0.29,0.51,1.37,-1.25,0.22,-1.03,-0.02,0.73,1.55,1,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-09-16,-1.38,-0.62,-1.11,-0.41,0.33,1.35,-1.32,-0.87,-1.2,-0.11,0.64,1.56,2,0,0,0,0,0,2.69,0,0,0,0,0,1,0,0,0,0,0,1.32,0,0,0,0,0
1964-09-23,-0.76,-0.94,-1.1,-0.23,0.45,1.25,-0.07,-0.7,-1.08,0.17,0.8,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-10-01,-0.75,-1.11,-1.14,-0.21,0.44,1.21,-0.09,-0.75,-0.97,0.23,0.78,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-10-09,-1.02,-1.41,-1.29,-0.37,0.36,0.94,-0.48,-1.1,-1.12,0.09,0.72,1.16,0,1,1,0,0,0,0,1.41,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964-10-16,-1.04,-1.56,-1.55,-0.45,0.34,0.92,-0.8,-1.37,-1.53,0.04,0.69,1.16,0,2,2,0,0,0,0,2.97,2.84,0,0,0,0,1,1,0,0,0,0,1.37,1.53,0,0,0
1964-10-23,-1.64,-1.73,-1.62,-0.54,0.16,0.7,-2.34,-1.64,-1.54,-0.03,0.54,0.94,1,3,3,0,0,0,1.64,4.7,4.46,0,0,0,1,2,2,0,0,0,2.34,3.01,3.07,0,0,0
1964-11-01,-1.19,-1.49,-1.28,-0.49,-0.22,0.74,-1.2,-1.4,-1.2,0.06,0.13,0.94,0,4,0,0,0,0,0,6.19,0,0,0,0,0,3,0,0,0,0,0,4.41,0,0,0,0
1964-11-09,-0.99,-1.59,-1.18,-0.71,-0.47,0.75,-1.18,-1.69,-1.24,-0.31,-0.17,0.95,0,5,0,0,0,0,0,7.78,0,0,0,0,0,4,0,0,0,0,0,6.1,0,0,0,0
1964-11-16,-1,-1.59,-1.2,-1.1,-0.5,0.78,-1.24,-1.92,-1.39,-0.96,-0.19,0.97,0,6,0,0,0,0,0,9.37,0,0,0,0,0,5,1,0,0,0,0,8.02,1.39,0,0,0
1964-11-23,-0.68,-1.63,-1.42,-1.46,-0.54,0.77,-0.84,-1.92,-1.72,-1.86,-0.23,0.99,0,7,1,1,0,0,0,11,1.42,1.46,0,0,0,6,2,1,0,0,0,9.94,3.11,1.86,0,0
1964-12-01,-1.32,-1.68,-1.52,-1.51,-0.99,0.75,-1.98,-2.04,-1.81,-1.95,-0.85,0.98,1,8,2,2,0,0,1.32,12.68,2.94,2.97,0,0,1,7,3,2,0,0,1.98,11.98,4.92,3.81,0,0
1964-12-09,-1.08,-1.65,-1.36,-1.65,-1.05,0.78,-1.18,-1.99,-1.71,-2.38,-0.95,1.01,0,9,3,3,0,0,0,14.33,4.3,4.62,0,0,0,8,4,3,0,0,0,13.97,6.63,6.19,0,0
1964-12-16,0.27,-1.14,-1.24,-1.49,-0.89,1,0.34,-1.05,-1.31,-1.74,-0.72,1.25,0,0,0,4,0,0,0,0,0,6.11,0,0,0,0,5,4,0,0,0,0,7.94,7.93,0,0
1964-12-23,0.4,-1.47,-1.54,-1.55,-0.9,0.73,0.41,-1.41,-1.51,-1.78,-0.71,0.94,0,1,1,5,0,0,0,1.47,1.54,7.66,0,0,0,1,6,5,0,0,0,1.41,9.45,9.71,0,0
1965-01-01,0.45,-1.38,-1.57,-1.6,-0.87,0.34,0.5,-1.28,-1.46,-1.66,-0.64,0.52,0,2,2,6,0,0,0,2.85,3.11,9.26,0,0,0,0,7,6,0,0,0,0,10.91,11.37,0,0
1965-01-09,0.4,-1.04,-1.56,-1.61,-0.88,0.23,0.44,-1.01,-1.49,-1.61,-0.66,0.38,0,0,3,7,0,0,0,0,4.67,10.87,0,0,0,0,8,7,0,0,0,0,12.4,12.98,0,0
1965-01-16,-0.78,-1.01,-1.65,-1.75,-0.9,0.02,-0.4,-0.87,-1.52,-1.75,-0.64,0.21,0,0,4,8,0,0,0,0,6.32,12.62,0,0,0,0,9,8,0,0,0,0,13.92,14.73,0,0
1965-01-23,0.43,-0.08,-1.27,-1.34,-0.59,0.26,0.52,-0.07,-0.93,-1.07,-0.22,0.44,0,0,0,9,0,0,0,0,0,13.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965-02-01,0.57,-0.14,-1.28,-1.19,-0.51,0.12,0.61,-0.05,-0.99,-0.99,-0.16,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965-02-09,0.46,-0.2,-1.38,-1.12,-0.71,-0.03,0.55,-0.06,-1.1,-0.96,-0.4,0.12,0,0,1,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965-02-16,0.98,0.01,-1.18,-0.97,-0.92,0.07,0.9,0.14,-0.95,-0.86,-0.64,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965-02-23,0.74,0.48,-0.89,-0.71,-1.09,0.27,0.62,0.49,-0.61,-0.6,-0.93,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965-03-01,1,0.72,-0.72,-0.62,-1.02,0.31,0.86,0.7,-0.46,-0.45,-0.79,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965-03-09,1.54,1.05,-0.33,-0.21,-0.93,0.45,1.37,0.97,-0.15,-0.14,-0.71,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965-03-16,1.41,0.74,-0.3,-0.49,-1.01,0.48,1.29,0.67,-0.16,-0.36,-0.76,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965-03-23,0.63,0.67,-0.58,-0.81,-1.15,0.44,0.8,0.74,-0.34,-0.51,-0.85,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965-04-01,-0.06,0.71,-0.55,-0.89,-1.23,0.29,0.27,0.78,-0.36,-0.57,-0.86,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965-04-09,-1.47,0.52,-0.43,-0.99,-1.29,-0.01,-1.62,0.71,-0.27,-0.66,-0.88,0.16,1,0,0,0,1,0,1.47,0,0,0,1.29,0,1,0,0,0,0,0,1.62,0,0,0,0,0
1965-04-16,-1.65,0.48,-0.45,-1.15,-1.45,-0.1,-2.21,0.69,-0.25,-0.78,-1.05,0.12,2,0,0,0,2,0,3.12,0,0,0,2.74,0,2,0,0,0,0,0,3.83,0,0,0,0,0
1965-04-23,-1.59,-0.32,-0.41,-1.33,-1.52,-0.1,-2.19,-0.02,-0.2,-0.91,-1.07,0.12,3,0,0,1,3,0,4.71,0,0,1.33,4.26,0,3,0,0,0,0,0,6.02,0,0,0,0,0
1965-05-01,-1.75,-0.44,-0.54,-1.37,-1.49,-0.14,-2.67,-0.07,-0.24,-1,-1.07,0.09,4,0,0,2,4,0,6.46,0,0,2.7,5.75,0,4,0,0,0,0,0,8.69,0,0,0,0,0
1965-05-09,-1.75,-0.53,-0.65,-1.46,-1.45,-0.15,-2.44,-0.06,-0.25,-1.09,-1.03,0.08,5,0,0,3,5,0,8.21,0,0,4.16,7.2,0,5,0,0,0,0,0,11.13,0,0,0,0,0
1965-05-16,-1.45,-0.8,-0.69,-1.44,-1.37,-0.1,-1.29,-0.25,-0.18,-1.09,-1.01,0.11,6,0,0,4,6,0,9.66,0,0,5.6,8.57,0,6,0,0,0,0,0,12.42,0,0,0,0,0
1965-05-23,-1.58,-1.44,-0.73,-1.52,-1.38,-0.26,-1.61,-1.05,-0.18,-1.17,-1.11,0.01,7,1,0,5,7,0,11.24,1.44,0,7.12,9.95,0,7,0,0,0,0,0,14.03,0,0,0,0,0
1965-06-01,-1.14,-1.54,-0.62,-1.46,-1.32,-0.35,-1.11,-1.42,-0.09,-1.16,-1.09,-0.04,0,2,0,6,8,0,0,2.98,0,8.58,11.27,0,0,1,0,0,0,0,0,1.42,0,0,0,0
1965-06-09,-0.85,-1.91,-0.67,-1.46,-1.3,-0.37,-0.93,-2.89,-0.13,-1.19,-1.11,-0.03,0,3,0,7,9,0,0,4.89,0,10.04,12.57,0,0,2,0,0,0,0,0,4.31,0,0,0,0
1965-06-16,-1.13,-1.98,-1.07,-1.48,-1.5,-0.42,-1.4,-2.96,-0.55,-1.18,-1.31,-0.04,0,4,0,8,10,0,0,6.87,0,11.52,14.07,0,1,3,0,0,1,0,1.4,7.27,0,0,1.31,0
1965-06-23,-1.47,-1.97,-1.17,-1.61,-1.65,-0.66,-1.35,-2.71,-0.57,-1.33,-1.39,-0.21,1,5,0,9,11,0,1.47,8.84,0,13.13,15.72,0,2,4,0,1,2,0,2.75,9.98,0,1.33,2.7,0
1965-07-01,-1.81,-2,-1.16,-1.6,-1.69,-0.66,-1.21,-2.88,-0.55,-1.29,-1.4,-0.21,2,6,0,10,12,0,3.28,10.84,0,14.73,17.41,0,0,5,0,2,3,0,0,12.86,0,2.62,4.1,0
1965-07-09,-1.85,-1.92,-1.12,-1.41,-1.66,-0.64,-1.08,-2.56,-0.48,-1.05,-1.41,-0.21,3,7,0,11,13,0,5.13,12.76,0,16.14,19.07,0,0,6,0,0,4,0,0,15.42,0,0,5.51,0
1965-07-16,-1.4,-1.88,-1.01,-1.32,-1.68,-0.67,-1.13,-2.4,-0.38,-0.92,-1.42,-0.22,4,8,0,12,14,0,6.53,14.64,0,17.46,20.75,0,0,7,0,0,5,0,0,17.82,0,0,6.93,0
1965-07-23,-0.45,-1.77,-1.34,-1.17,-1.7,-0.74,-0.28,-2.06,-0.92,-0.71,-1.41,-0.23,0,9,1,0,15,0,0,16.41,1.34,0,22.45,0,0,8,0,0,6,0,0,19.88,0,0,8.34,0
1965-08-01,-0.98,-1.69,-1.35,-1.2,-1.72,-0.8,-0.32,-1.8,-0.84,-0.68,-1.42,-0.23,0,10,2,0,16,0,0,18.1,2.69,0,24.17,0,0,9,0,0,7,0,0,21.68,0,0,9.76,0
1965-08-09,-1.28,-1.55,-1.32,-1.2,-1.72,-0.82,-0.65,-1.58,-0.74,-0.64,-1.46,-0.26,0,11,3,0,17,0,0,19.65,4.01,0,25.89,0,0,10,0,0,8,0,0,23.26,0,0,11.22,0
1965-08-16,-1.17,-1.58,-1.45,-1.17,-1.69,-0.83,-0.29,-1.91,-0.97,-0.58,-1.45,-0.25,0,12,4,0,18,0,0,21.23,5.46,0,27.58,0,0,11,0,0,9,0,0,25.17,0,0,12.67,0
1965-08-23,-1,-1.61,-1.68,-1.12,-1.72,-0.81,-1.4,-1.94,-1.63,-0.53,-1.5,-0.26,0,13,5,0,19,0,0,22.84,7.14,0,29.3,0,1,12,1,0,10,0,1.4,27.11,1.63,0,14.17,0
1965-09-01,-0.88,-1.77,-1.78,-1.08,-1.73,-0.89,-1.88,-1.93,-2.12,-0.46,-1.5,-0.3,0,14,6,0,20,0,0,24.61,8.92,0,31.03,0,2,13,2,0,11,0,3.28,29.04,3.75,0,15.67,0
1965-09-09,-0.6,-1.68,-2.03,-1.1,-1.74,-1.08,-1.38,-1.9,-3.56,-0.47,-1.52,-0.48,0,15,7,0,21,0,0,26.29,10.95,0,32.77,0,3,14,3,0,12,0,4.66,30.94,7.31,0,17.19,0
1965-09-16,-0.47,-1.31,-2.02,-1.35,-1.72,-1.17,-1.55,-1.82,-3.97,-0.97,-1.54,-0.57,0,16,8,1,22,0,0,27.6,12.97,1.35,34.49,0,4,15,4,0,13,0,6.21,32.76,11.28,0,18.73,0
1965-09-23,1.55,0.73,-1.47,-0.91,-1.43,-0.78,1.5,0.94,-1.32,-0.23,-1.02,-0.1,0,0,9,0,23,0,0,0,14.44,0,35.92,0,0,0,5,0,0,0,0,0,12.6,0,0,0
1965-10-01,1.93,1.33,-1.08,-0.53,-1.11,-0.53,1.79,1.48,-0.49,0.22,-0.62,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965-10-09,1.75,1.29,-0.8,-0.4,-0.83,-0.4,1.63,1.34,-0.21,0.32,-0.4,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965-10-16,1.95,1.3,-0.63,-0.29,-0.73,-0.33,1.77,1.26,-0.02,0.41,-0.29,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965-10-23,1.06,1.32,-0.32,-0.55,-0.56,-0.31,0.89,1.17,0.25,0.07,-0.12,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965-11-01,0.24,1.26,-0.17,-0.56,-0.56,-0.58,0.28,1.07,0.34,0.1,-0.09,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965-11-09,-0.1,1.16,-0.07,-0.56,-0.59,-0.82,-0.02,0.98,0.32,0.09,-0.09,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965-11-16,0.59,1.48,0.38,-0.47,-0.37,-0.6,0.72,1.33,0.74,0.37,0.23,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965-11-23,0.22,1.28,0.45,-0.78,-0.38,-0.64,0.39,1.18,0.76,-0.03,0.24,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965-12-01,0.61,1.45,0.58,-0.74,-0.2,-0.89,0.71,1.31,0.92,0.03,0.45,-0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965-12-09,0.76,1.41,0.61,-1.03,-0.23,-0.96,0.81,1.3,0.92,-0.36,0.44,-0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965-12-16,-0.31,1.32,0.62,-1.05,-0.5,-1.05,-0.07,1.24,0.78,-0.44,0.1,-0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965-12-23,0.08,0.63,0.75,-0.88,-0.52,-1.03,0.23,0.58,0.79,-0.3,0.15,-0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-01-01,-0.49,0.01,0.7,-0.87,-0.5,-1.02,-0.25,0.09,0.71,-0.29,0.14,-0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-01-09,-0.51,-0.14,0.63,-0.77,-0.5,-1.03,-0.27,0,0.64,-0.22,0.15,-0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-01-16,0.37,0.19,0.81,-0.43,-0.21,-0.86,0.46,0.31,0.85,0.16,0.43,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-01-23,0.51,0.19,0.81,-0.23,-0.44,-0.81,0.55,0.31,0.83,0.3,0.16,-0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-02-01,0.49,0.08,0.8,-0.19,-0.45,-0.8,0.54,0.25,0.74,0.27,0.12,-0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-02-09,1.12,0.41,0.96,0.12,-0.21,-0.8,1.12,0.51,0.91,0.52,0.35,-0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-02-16,1.66,0.68,1.37,0.66,0.11,-0.66,1.63,0.74,1.31,0.98,0.72,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-02-23,1.53,0.8,1.38,0.8,-0.12,-0.95,1.48,0.83,1.32,1.06,0.54,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-03-01,1.39,0.55,1.33,0.72,-0.26,-0.98,1.35,0.63,1.25,0.97,0.39,-0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-03-09,1.01,0.48,1.31,0.7,-0.61,-1.14,0.97,0.59,1.24,0.96,0.1,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-03-16,-0.72,0.59,1.3,0.77,-0.63,-1.19,-0.7,0.66,1.25,0.93,0.08,-0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-03-23,-0.95,0.63,0.74,0.84,-0.5,-1.21,-1.17,0.72,0.78,0.91,0.14,-0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-04-01,-0.31,0.94,0.53,0.98,-0.34,-1.13,-0.26,1.02,0.62,1.01,0.29,-0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-04-09,1.39,1.62,0.94,1.36,0.28,-0.7,1.33,1.67,0.97,1.34,0.8,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-04-16,1.51,1.37,0.89,1.37,0.33,-0.81,1.43,1.37,0.94,1.35,0.85,-0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-04-23,1.26,1.12,0.7,1.29,0.38,-0.82,1.28,1.17,0.8,1.27,0.87,-0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-05-01,0.57,0.99,0.55,1.22,0.37,-0.78,0.9,1.16,0.73,1.21,0.86,-0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-05-09,-1.04,0.77,0.65,1.25,0.5,-0.67,-0.87,0.96,0.84,1.23,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-05-16,-0.84,-0.02,0.36,1.2,0.5,-0.62,-0.57,0.15,0.62,1.21,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-05-23,-0.44,0,0.48,1.21,0.59,-0.58,-0.1,0.18,0.74,1.27,0.99,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-06-01,0.76,0.54,0.63,1.47,0.79,-0.38,0.86,0.69,0.81,1.43,1.13,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-06-09,0.76,0.6,0.67,1.43,0.86,-0.31,0.74,0.76,0.82,1.42,1.15,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-06-16,0.7,0.63,0.74,1.39,0.91,-0.48,0.74,0.84,0.95,1.46,1.14,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-06-23,0.74,0.63,0.79,0.91,0.97,-0.58,0.77,0.86,1.03,1.05,1.13,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-07-01,-0.42,0.43,0.84,0.61,0.98,-0.62,-0.65,0.7,1.13,0.8,1.14,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-07-09,-0.96,-0.45,0.86,0.51,0.95,-0.63,-1.25,-0.29,1.22,0.76,1.15,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-07-16,-0.66,-0.33,0.67,0.51,0.97,-0.64,-1.18,-0.22,0.96,0.75,1.16,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-07-23,-0.53,-0.11,0.66,0.46,0.99,-0.65,-1.31,0.01,0.93,0.7,1.14,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.31,0,0,0,0,0
1966-08-01,-0.7,0.09,0.71,0.42,1.02,-0.65,-1.57,0.23,1.02,0.69,1.15,-0.04,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.88,0,0,0,0,0
1966-08-09,-0.9,-0.03,0.48,0.46,0.99,-0.7,-1.6,0.11,0.8,0.77,1.15,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.48,0,0,0,0,0
1966-08-16,-0.59,0.12,-0.08,0.28,1.02,-0.65,-0.68,0.18,0.1,0.57,1.15,-0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-08-23,-0.98,-0.04,-0.17,0.32,1.02,-0.69,-0.85,-0.1,0.05,0.64,1.18,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966-09-01,-0.48,-0.77,-0.07,0.24,1.08,-0.64,-1.23,-1.73,0.14,0.51,1.18,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.73,0,0,0,0
